Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision,Purchase_Hour,purchase_Day,Customer_Value,Cluster,Customer_Segment
90-858-0453,23,Male,Middle,Widowed,High School,High,Pandean,Sports & Outdoors,77.08,10,Mixed,2,1,0,High,Not Sensitive,0,8,Unknown,Tablet,PayPal,10/15/2024,TRUE,TRUE,Impulsive,Standard,1,0,Tuesday,770.8,1,High Value
28-874-8938,46,Male,High,Married,High School,High,Phong Äiá»n,Office Supplies,266.9,11,Mixed,4,2,2,Low,Not Sensitive,1,8,Medium,Desktop,PayPal,7/1/2024,FALSE,TRUE,Wants-based,Express,13,0,Monday,2935.9,1,High Value
89-625-5542,38,Female,Middle,Divorced,Bachelor's,High,MirÃ³w,Electronics,269.84,4,In-Store,5,4,0,Low,Not Sensitive,2,9,Low,Tablet,Credit Card,5/4/2024,TRUE,TRUE,Wants-based,No Preference,2,0,Saturday,1079.36,0,Low Value
07-966-8728,23,Male,Middle,Married,Master's,High,Franceville,Home Appliances,334.22,8,Online,2,2,2,Unknown,Very Sensitive,2,8,Unknown,Tablet,Cash,3/2/2024,FALSE,FALSE,Need-based,Standard,1,0,Saturday,2673.76,2,Frequent Buyers
94-408-2581,40,Female,Middle,Married,High School,High,Bordeaux,Travel & Leisure (Flights,474.56,8,In-Store,1,5,2,Low,Not Sensitive,1,6,High,Smartphone,PayPal,4/17/2024,TRUE,FALSE,Planned,Standard,12,0,Wednesday,3796.48,2,Frequent Buyers
55-301-9368,34,Male,High,Married,Master's,High,Zamora,Electronics,360.91,4,Mixed,3,5,1,High,Somewhat Sensitive,0,8,High,Desktop,Credit Card,8/30/2024,TRUE,TRUE,Planned,No Preference,4,0,Friday,1443.64,0,Low Value
72-336-1992,44,Female,Middle,Widowed,Bachelor's,High,Jubaoshan,Groceries,373.49,6,Online,4,1,0,Medium,Very Sensitive,0,10,Low,Tablet,Cash,4/23/2024,TRUE,TRUE,Impulsive,Standard,1,0,Tuesday,2240.94,2,Frequent Buyers
06-008-2805,32,Female,High,Married,Master's,Middle,ShÄdegÄn,Sports & Outdoors,462.3,5,Mixed,3,3,2,Unknown,Not Sensitive,2,4,Medium,Tablet,Cash,11/25/2024,TRUE,TRUE,Impulsive,Standard,4,0,Monday,2311.5,2,Frequent Buyers
77-178-6086,42,Female,Middle,Single,Master's,Middle,Gueltat Zemmour,Toys & Games,332.67,8,In-Store,1,4,2,Medium,Somewhat Sensitive,1,2,High,Smartphone,Other,12/11/2024,FALSE,TRUE,Impulsive,Express,4,0,Wednesday,2661.36,2,Frequent Buyers
28-832-2885,22,Female,High,Divorced,Master's,Middle,Mosalâ€™sk,Home Appliances,235.39,9,Online,5,4,1,Unknown,Not Sensitive,0,6,Unknown,Smartphone,Credit Card,5/25/2024,FALSE,TRUE,Planned,No Preference,6,0,Saturday,2118.51,1,High Value
75-210-7391,44,Female,Middle,Married,High School,Middle,Kokstad,Packages),269.78,7,In-Store,2,3,1,Medium,Somewhat Sensitive,2,7,Medium,Desktop,Other,7/25/2024,TRUE,TRUE,Need-based,No Preference,5,0,Thursday,1888.46,0,Low Value
60-470-3563,29,Male,Middle,Married,Bachelor's,Middle,Malasin,Gardening & Outdoors,498.33,2,Online,3,5,2,Medium,Very Sensitive,1,9,Medium,Smartphone,PayPal,5/8/2024,TRUE,TRUE,Wants-based,Express,1,0,Wednesday,996.66,0,Low Value
24-241-7171,30,Female,High,Single,High School,High,Huaqiu,Health Supplements,182.94,7,Mixed,1,5,2,Unknown,Not Sensitive,2,7,Low,Desktop,Other,5/28/2024,TRUE,TRUE,Need-based,Express,12,0,Tuesday,1280.58,1,High Value
53-784-1855,19,Female,Middle,Divorced,Master's,High,Loket,Health Supplements,121.7,7,Mixed,4,3,0,High,Very Sensitive,2,5,Unknown,Smartphone,Credit Card,6/24/2024,TRUE,TRUE,Planned,Standard,8,0,Monday,851.9,1,High Value
83-561-3374,45,Female,High,Widowed,Master's,Middle,Santa Maria do Souto,Software & Apps,489.27,4,Mixed,1,4,1,High,Somewhat Sensitive,1,3,Unknown,Tablet,Debit Card,1/13/2024,FALSE,FALSE,Wants-based,Standard,3,0,Saturday,1957.08,2,Frequent Buyers
96-121-0629,38,Male,Middle,Married,Bachelor's,Middle,Yanshang,Software & Apps,303.93,6,Mixed,3,2,0,High,Not Sensitive,1,10,Low,Smartphone,Debit Card,3/13/2024,TRUE,FALSE,Need-based,No Preference,2,0,Wednesday,1823.58,0,Low Value
00-275-9990,24,Female,Middle,Married,Bachelor's,Middle,Tempuran,Food & Beverages,302.74,11,Mixed,1,5,0,High,Very Sensitive,0,6,High,Smartphone,PayPal,6/28/2024,TRUE,TRUE,Wants-based,Express,5,0,Friday,3330.14,2,Frequent Buyers
36-593-2907,42,Genderqueer,High,Single,Bachelor's,High,Karafao,Beauty & Personal Care,157.21,11,Online,3,3,0,Medium,Not Sensitive,0,3,High,Tablet,Debit Card,4/30/2024,TRUE,FALSE,Wants-based,Express,5,0,Tuesday,1729.31,1,High Value
22-692-3470,46,Female,High,Widowed,High School,High,SÃ£o CristÃ³vÃ£o,Sports & Outdoors,159.45,2,Online,3,2,2,Medium,Very Sensitive,0,5,Unknown,Smartphone,Debit Card,6/14/2024,TRUE,FALSE,Impulsive,Standard,14,0,Friday,318.9,0,Low Value
90-322-7329,44,Female,High,Widowed,High School,Middle,Buensuseso,Luxury Goods,312.93,2,In-Store,2,2,1,High,Very Sensitive,0,7,Unknown,Smartphone,PayPal,8/4/2024,TRUE,TRUE,Wants-based,No Preference,3,0,Sunday,625.86,0,Low Value
28-395-9872,38,Male,High,Married,Master's,Middle,Blantyre,Hotels,65.68,4,In-Store,4,4,0,Medium,Not Sensitive,0,8,Medium,Smartphone,Other,5/7/2024,FALSE,FALSE,Impulsive,Standard,12,0,Tuesday,262.72,0,Low Value
79-297-1061,44,Male,Middle,Single,Master's,Middle,Kozelâ€™shchyna,Software & Apps,61.86,5,In-Store,4,5,2,Unknown,Not Sensitive,2,8,Unknown,Smartphone,Cash,11/15/2024,FALSE,TRUE,Need-based,Standard,9,0,Friday,309.3,1,High Value
93-649-9356,18,Female,High,Single,Master's,Middle,Cibuah,Electronics,343.77,6,Mixed,5,4,2,Unknown,Not Sensitive,2,4,Medium,Desktop,Credit Card,2/16/2024,TRUE,FALSE,Impulsive,No Preference,3,0,Friday,2062.62,0,Low Value
27-543-7069,37,Male,Middle,Divorced,Master's,High,Cockburn Town,Home Appliances,107.21,2,Online,4,2,1,Unknown,Not Sensitive,2,9,Medium,Desktop,Other,8/5/2024,TRUE,TRUE,Planned,Standard,6,0,Monday,214.42,0,Low Value
96-079-9597,31,Genderfluid,High,Single,Master's,Middle,Maslog,Home Appliances,148.98,12,Online,5,1,2,Unknown,Very Sensitive,0,8,Low,Tablet,Debit Card,8/11/2024,TRUE,TRUE,Wants-based,Standard,13,0,Sunday,1787.76,1,High Value
38-940-4942,22,Female,High,Widowed,Master's,Middle,FaqqÅ«â€˜ah,Health Care,490.41,4,Mixed,3,4,0,Low,Somewhat Sensitive,0,2,High,Tablet,Other,12/15/2024,FALSE,TRUE,Planned,Express,3,0,Sunday,1961.64,2,Frequent Buyers
82-014-2564,33,Male,High,Married,High School,Middle,Yelyzavethradka,Groceries,461.34,4,In-Store,3,1,0,High,Somewhat Sensitive,1,9,Low,Desktop,Cash,3/6/2024,FALSE,TRUE,Wants-based,Express,7,0,Wednesday,1845.36,0,Low Value
70-699-5799,20,Female,High,Single,Master's,High,Jackson,Office Supplies,338.89,7,In-Store,4,2,1,Low,Somewhat Sensitive,2,6,Unknown,Desktop,Credit Card,5/21/2024,TRUE,TRUE,Wants-based,Express,3,0,Tuesday,2372.23,2,Frequent Buyers
53-240-2040,26,Male,High,Married,High School,High,ItaguaÃ­,Gardening & Outdoors,222.63,3,Mixed,1,1,0,Medium,Somewhat Sensitive,2,2,Unknown,Tablet,Cash,3/23/2024,FALSE,TRUE,Impulsive,Express,6,0,Saturday,667.89,0,Low Value
27-742-2776,26,Male,High,Married,High School,High,FteliÃ¡,Toys & Games,71.95,2,Mixed,3,5,2,Unknown,Very Sensitive,2,10,Unknown,Desktop,Debit Card,9/22/2024,FALSE,TRUE,Planned,No Preference,13,0,Sunday,143.9,0,Low Value
55-620-7906,21,Male,High,Divorced,High School,Middle,Kiambu,Software & Apps,264.52,9,Online,3,3,1,Unknown,Not Sensitive,0,10,Unknown,Smartphone,Debit Card,4/2/2024,TRUE,TRUE,Planned,No Preference,6,0,Tuesday,2380.68,1,High Value
04-213-4617,43,Male,High,Divorced,High School,High,XibÃ«r-MurrizÃ«,Food & Beverages,414.8,9,Mixed,2,3,2,Low,Very Sensitive,2,9,Unknown,Desktop,PayPal,1/30/2024,FALSE,TRUE,Planned,No Preference,7,0,Tuesday,3733.2,2,Frequent Buyers
79-384-7469,50,Male,Middle,Single,Bachelor's,High,Xudat,Groceries,50.79,12,Mixed,5,1,0,Medium,Somewhat Sensitive,0,2,Medium,Desktop,Other,5/28/2024,TRUE,FALSE,Planned,Standard,3,0,Tuesday,609.48,1,High Value
30-839-5589,42,Female,Middle,Married,High School,Middle,Yaodu,Hotels,264.3,10,In-Store,5,4,1,Low,Not Sensitive,2,2,High,Smartphone,PayPal,8/20/2024,TRUE,TRUE,Planned,No Preference,5,0,Tuesday,2643,1,High Value
76-848-9229,29,Male,High,Married,Bachelor's,Middle,Saint-Gratien,Animal Feed,122.46,12,Mixed,2,3,0,High,Not Sensitive,0,3,Low,Tablet,Credit Card,2/15/2024,FALSE,TRUE,Wants-based,Standard,6,0,Thursday,1469.52,1,High Value
98-559-6096,20,Male,Middle,Widowed,High School,Middle,Totora,Software & Apps,238.01,8,In-Store,2,2,0,High,Somewhat Sensitive,0,9,Low,Desktop,Cash,7/13/2024,FALSE,TRUE,Need-based,Standard,5,0,Saturday,1904.08,1,High Value
56-810-2066,40,Non-binary,High,Married,Master's,Middle,GÃ¶teborg,Home Appliances,490.34,4,In-Store,5,2,2,Unknown,Not Sensitive,2,7,High,Tablet,Other,4/17/2024,FALSE,TRUE,Need-based,No Preference,2,0,Wednesday,1961.36,2,Frequent Buyers
55-580-7707,38,Male,High,Divorced,Bachelor's,Middle,ÄŒÃ¡slav,Jewelry & Accessories,245.98,4,Mixed,5,1,1,High,Not Sensitive,0,1,Medium,Desktop,PayPal,11/29/2024,FALSE,FALSE,Planned,Standard,10,0,Friday,983.92,0,Low Value
18-605-0795,45,Polygender,Middle,Widowed,High School,High,Rudnogorsk,Hotels,390.83,9,Online,5,5,0,Medium,Somewhat Sensitive,0,5,High,Desktop,Cash,10/28/2024,FALSE,TRUE,Impulsive,No Preference,8,0,Monday,3517.47,2,Frequent Buyers
86-268-2904,49,Male,High,Widowed,High School,Middle,Pindiga,Jewelry & Accessories,158.84,6,Online,2,1,1,Unknown,Not Sensitive,1,8,Low,Desktop,Cash,7/12/2024,TRUE,TRUE,Need-based,Express,5,0,Friday,953.04,1,High Value
75-847-7630,37,Male,Middle,Single,High School,Middle,Adela,Baby Products,439.24,8,Mixed,3,3,1,High,Somewhat Sensitive,2,9,Medium,Tablet,Other,7/26/2024,FALSE,FALSE,Wants-based,Standard,10,0,Friday,3513.92,2,Frequent Buyers
76-910-2337,23,Polygender,Middle,Widowed,Master's,High,Krajan Baru,Toys & Games,92.43,12,Mixed,4,1,0,Medium,Somewhat Sensitive,2,9,Unknown,Smartphone,Other,12/5/2024,FALSE,TRUE,Need-based,Standard,6,0,Thursday,1109.16,1,High Value
56-719-7145,48,Female,High,Married,Master's,Middle,Jinqiao,Clothing,333.15,9,Mixed,1,5,1,High,Very Sensitive,1,8,High,Smartphone,Other,8/12/2024,FALSE,FALSE,Impulsive,Standard,14,0,Monday,2998.35,2,Frequent Buyers
14-025-2335,19,Male,Middle,Divorced,Master's,Middle,Barg-e MatÄl,Luxury Goods,64.22,9,Online,1,1,2,High,Somewhat Sensitive,1,9,Medium,Smartphone,PayPal,1/2/2024,TRUE,FALSE,Impulsive,No Preference,10,0,Tuesday,577.98,1,High Value
10-300-8072,46,Female,High,Single,High School,High,Argenteuil,Home Appliances,290.53,3,Online,3,2,1,Low,Very Sensitive,0,6,High,Desktop,Debit Card,11/4/2024,TRUE,FALSE,Planned,No Preference,10,0,Monday,871.59,0,Low Value
73-698-2326,39,Male,Middle,Divorced,Bachelor's,High,Daying,Baby Products,251.8,6,Mixed,5,1,2,High,Very Sensitive,1,8,Low,Smartphone,Debit Card,7/5/2024,TRUE,TRUE,Impulsive,No Preference,11,0,Friday,1510.8,0,Low Value
01-023-2094,27,Polygender,Middle,Divorced,Master's,Middle,Ngrejo,Sports & Outdoors,480.52,3,Online,5,4,2,Low,Somewhat Sensitive,1,5,Unknown,Smartphone,Cash,4/30/2024,FALSE,FALSE,Planned,No Preference,13,0,Tuesday,1441.56,0,Low Value
65-359-4645,28,Female,Middle,Married,High School,High,Xieba,Packages),461.71,10,Mixed,3,1,0,Low,Not Sensitive,0,9,High,Smartphone,Cash,2/16/2024,FALSE,FALSE,Planned,Standard,11,0,Friday,4617.1,2,Frequent Buyers
33-405-7978,50,Female,High,Married,High School,Middle,Sigli,Software & Apps,288.34,12,Mixed,5,2,2,Unknown,Very Sensitive,0,8,Low,Tablet,Cash,3/20/2024,FALSE,FALSE,Need-based,Express,6,0,Wednesday,3460.08,2,Frequent Buyers
09-783-7921,19,Female,High,Divorced,Bachelor's,High,AristÃ³bulo del Valle,Gardening & Outdoors,194.08,3,In-Store,5,5,1,Low,Not Sensitive,0,2,Unknown,Smartphone,PayPal,10/27/2024,TRUE,TRUE,Wants-based,Standard,13,0,Sunday,582.24,0,Low Value
76-561-2427,27,Agender,Middle,Widowed,High School,High,Cane,Travel & Leisure (Flights,198.45,11,Online,3,5,1,High,Not Sensitive,2,8,High,Tablet,PayPal,5/4/2024,TRUE,FALSE,Wants-based,No Preference,5,0,Saturday,2182.95,1,High Value
82-467-3300,23,Male,High,Married,Master's,Middle,Podhum,Baby Products,216.45,5,Mixed,5,2,0,Medium,Very Sensitive,2,7,Low,Tablet,Credit Card,10/31/2024,FALSE,FALSE,Need-based,No Preference,3,0,Thursday,1082.25,0,Low Value
92-946-7398,19,Female,High,Widowed,Bachelor's,High,Vilar,Baby Products,358.72,5,In-Store,3,5,1,Low,Very Sensitive,0,8,Low,Tablet,Credit Card,2/6/2024,TRUE,TRUE,Impulsive,Standard,12,0,Tuesday,1793.6,0,Low Value
59-891-2990,22,Female,Middle,Widowed,Bachelor's,High,Portela,Luxury Goods,367.56,9,Online,4,5,1,Unknown,Not Sensitive,0,8,Low,Smartphone,Other,7/18/2024,FALSE,FALSE,Need-based,Standard,14,0,Thursday,3308.04,2,Frequent Buyers
22-579-3978,40,Male,Middle,Divorced,High School,High,Arendal,Clothing,88.78,10,Online,5,3,0,High,Very Sensitive,1,7,Medium,Desktop,PayPal,1/6/2024,FALSE,FALSE,Planned,Standard,13,0,Saturday,887.8,1,High Value
22-352-0576,48,Male,Middle,Married,Bachelor's,Middle,NabÄ«nagar,Food & Beverages,465.85,10,Online,5,3,2,Unknown,Somewhat Sensitive,2,10,Medium,Desktop,PayPal,4/4/2024,TRUE,FALSE,Wants-based,Standard,7,0,Thursday,4658.5,2,Frequent Buyers
28-676-0614,49,Male,Middle,Married,High School,High,La Ravoire,Clothing,262.61,3,In-Store,2,5,1,Medium,Somewhat Sensitive,0,10,Medium,Smartphone,Other,2/28/2024,FALSE,TRUE,Wants-based,Standard,6,0,Wednesday,787.83,0,Low Value
07-211-9364,45,Agender,Middle,Widowed,Master's,Middle,Dostoyevka,Home Appliances,91.24,8,In-Store,4,3,0,High,Somewhat Sensitive,0,4,Low,Tablet,Cash,10/28/2024,TRUE,FALSE,Wants-based,Standard,4,0,Monday,729.92,1,High Value
98-238-6733,42,Female,High,Married,High School,High,Liuzhou,Luxury Goods,425.69,5,In-Store,2,5,0,High,Very Sensitive,0,4,Medium,Tablet,Credit Card,6/21/2024,FALSE,TRUE,Impulsive,No Preference,4,0,Friday,2128.45,2,Frequent Buyers
72-006-3769,41,Female,High,Married,Bachelor's,High,SÃ£o Mateus do MaranhÃ£o,Packages),446.11,9,Mixed,3,1,1,Medium,Very Sensitive,0,10,Medium,Desktop,PayPal,6/6/2024,TRUE,TRUE,Wants-based,Express,11,0,Thursday,4014.99,2,Frequent Buyers
75-845-3143,23,Bigender,High,Single,High School,High,Rumbek,Software & Apps,490.11,8,Online,3,4,2,Low,Not Sensitive,1,1,Low,Smartphone,Other,12/24/2024,FALSE,FALSE,Planned,Standard,14,0,Tuesday,3920.88,2,Frequent Buyers
26-028-2671,44,Female,High,Divorced,High School,Middle,Cigedang,Sports & Outdoors,403.57,6,Online,2,2,2,High,Not Sensitive,2,2,Unknown,Smartphone,Other,11/14/2024,FALSE,FALSE,Impulsive,Express,1,0,Thursday,2421.42,2,Frequent Buyers
55-876-7407,42,Female,High,Married,Bachelor's,Middle,Muaralabuh,Packages),442.15,10,Mixed,2,3,1,High,Not Sensitive,2,1,Unknown,Smartphone,Credit Card,12/18/2024,FALSE,TRUE,Need-based,No Preference,9,0,Wednesday,4421.5,2,Frequent Buyers
47-720-9520,49,Female,Middle,Widowed,Bachelor's,High,CheÅ‚miec,Sports & Outdoors,78.71,5,Online,4,3,1,Unknown,Somewhat Sensitive,1,10,Low,Smartphone,PayPal,4/10/2024,TRUE,TRUE,Planned,No Preference,4,0,Wednesday,393.55,1,High Value
42-207-5005,45,Female,Middle,Widowed,High School,High,Santa Marta,Furniture,491.51,2,Mixed,2,5,0,Medium,Very Sensitive,1,1,High,Smartphone,PayPal,12/6/2024,TRUE,FALSE,Need-based,No Preference,7,0,Friday,983.02,0,Low Value
47-266-2261,36,Female,Middle,Single,Bachelor's,Middle,BrÃ¤ndÃ¶,Furniture,457.39,12,In-Store,1,1,1,High,Not Sensitive,1,5,High,Desktop,Credit Card,10/29/2024,TRUE,FALSE,Impulsive,Standard,9,0,Tuesday,5488.68,2,Frequent Buyers
77-642-7686,38,Female,High,Divorced,High School,High,Liangshuihe,Food & Beverages,178.61,12,Online,5,1,2,High,Not Sensitive,0,3,Unknown,Smartphone,Credit Card,7/10/2024,TRUE,FALSE,Impulsive,No Preference,8,0,Wednesday,2143.32,1,High Value
37-468-8133,44,Male,Middle,Single,High School,Middle,Cimara,Health Care,492.51,7,Online,1,4,1,Low,Not Sensitive,0,2,Medium,Desktop,PayPal,1/30/2024,TRUE,TRUE,Wants-based,Standard,4,0,Tuesday,3447.57,2,Frequent Buyers
00-335-5034,37,Agender,High,Married,Bachelor's,High,Sanxing,Home Appliances,411.4,3,In-Store,1,3,0,High,Somewhat Sensitive,2,9,Unknown,Smartphone,PayPal,8/12/2024,TRUE,FALSE,Impulsive,Standard,6,0,Monday,1234.2,0,Low Value
95-148-1769,36,Male,Middle,Divorced,Master's,High,Linao,Clothing,96.52,11,In-Store,5,3,2,Low,Not Sensitive,1,3,Unknown,Tablet,Cash,3/17/2024,FALSE,FALSE,Planned,Standard,11,0,Sunday,1061.72,1,High Value
72-324-1243,34,Male,High,Married,High School,Middle,Bairan,Mobile Accessories,65.45,6,In-Store,2,4,1,High,Very Sensitive,0,2,Medium,Smartphone,Credit Card,9/21/2024,TRUE,TRUE,Impulsive,No Preference,3,0,Saturday,392.7,1,High Value
62-687-5354,23,Male,Middle,Single,High School,Middle,Abaetetuba,Health Care,255.86,3,Online,4,5,2,High,Very Sensitive,0,1,Low,Tablet,PayPal,3/25/2024,TRUE,FALSE,Planned,No Preference,4,0,Monday,767.58,0,Low Value
54-634-0814,35,Male,High,Divorced,Bachelor's,High,Pasirjaya,Furniture,74.69,10,In-Store,5,3,1,Low,Somewhat Sensitive,0,6,Medium,Desktop,PayPal,11/12/2024,FALSE,TRUE,Need-based,No Preference,3,0,Tuesday,746.9,1,High Value
64-769-5737,45,Male,Middle,Widowed,Master's,Middle,Acheng,Home Appliances,430.75,8,Mixed,3,4,2,Low,Very Sensitive,1,5,Unknown,Tablet,Cash,4/6/2024,FALSE,FALSE,Need-based,No Preference,6,0,Saturday,3446,2,Frequent Buyers
62-892-2088,38,Male,High,Widowed,Master's,High,Huakoulongtan,Software & Apps,370.17,2,Mixed,5,4,2,Medium,Not Sensitive,1,9,Low,Tablet,Cash,11/23/2024,FALSE,TRUE,Need-based,Express,1,0,Saturday,740.34,0,Low Value
53-951-2529,25,Male,Middle,Divorced,Master's,High,Burgastai,Electronics,384.26,6,Mixed,4,2,1,High,Not Sensitive,0,9,Medium,Smartphone,PayPal,7/11/2024,FALSE,TRUE,Need-based,No Preference,11,0,Thursday,2305.56,2,Frequent Buyers
00-264-3797,26,Male,Middle,Married,Master's,Middle,ChavarrÃ­a,Home Appliances,128.01,2,Mixed,4,2,1,Medium,Somewhat Sensitive,0,1,High,Smartphone,Debit Card,4/17/2024,TRUE,FALSE,Need-based,No Preference,10,0,Wednesday,256.02,0,Low Value
88-445-9235,46,Female,High,Married,High School,High,Demuk,Luxury Goods,301.4,4,Online,5,3,0,Medium,Somewhat Sensitive,0,5,Unknown,Desktop,Debit Card,9/14/2024,FALSE,TRUE,Planned,Standard,5,0,Saturday,1205.6,0,Low Value
65-539-9955,18,Female,High,Single,High School,High,Sertolovo,Health Supplements,397.25,6,Mixed,5,2,1,Low,Not Sensitive,1,10,Unknown,Desktop,Cash,8/8/2024,FALSE,TRUE,Wants-based,No Preference,2,0,Thursday,2383.5,2,Frequent Buyers
89-730-1134,46,Male,Middle,Divorced,High School,Middle,Jixian,Gardening & Outdoors,96.18,3,Mixed,3,4,0,Unknown,Somewhat Sensitive,1,9,Medium,Smartphone,Cash,5/5/2024,FALSE,FALSE,Planned,Express,10,0,Sunday,288.54,0,Low Value
74-051-7865,19,Female,High,Divorced,Bachelor's,High,Deqing,Baby Products,390.44,4,Mixed,5,1,0,Medium,Very Sensitive,0,4,High,Desktop,Other,2/15/2024,TRUE,FALSE,Need-based,Standard,4,0,Thursday,1561.76,0,Low Value
40-450-4266,37,Female,Middle,Single,Bachelor's,Middle,Sala,Health Care,61.5,11,Mixed,4,2,0,Medium,Very Sensitive,0,1,High,Smartphone,Other,1/26/2024,TRUE,TRUE,Planned,Express,8,0,Friday,676.5,1,High Value
78-796-5651,35,Female,Middle,Divorced,High School,High,DÅ‚utÃ³w,Office Supplies,234.44,6,In-Store,3,5,2,Medium,Very Sensitive,0,1,High,Desktop,Other,5/23/2024,FALSE,TRUE,Impulsive,Express,5,0,Thursday,1406.64,0,Low Value
78-163-4800,43,Male,Middle,Single,Master's,Middle,Regimin,Toys & Games,318.84,6,Online,1,1,2,Low,Very Sensitive,0,4,High,Tablet,Other,4/20/2024,FALSE,TRUE,Wants-based,Standard,10,0,Saturday,1913.04,0,Low Value
90-272-5701,28,Male,Middle,Single,Master's,High,Semiletka,Toys & Games,327.32,6,Mixed,4,5,0,Unknown,Somewhat Sensitive,0,4,High,Tablet,Other,6/9/2024,TRUE,TRUE,Impulsive,Express,13,0,Sunday,1963.92,0,Low Value
14-118-5229,25,Male,Middle,Divorced,Master's,High,Dayr Sharaf,Books,475.64,3,Online,3,4,1,Low,Very Sensitive,1,2,Medium,Smartphone,PayPal,2/15/2024,TRUE,TRUE,Planned,Standard,9,0,Thursday,1426.92,0,Low Value
24-662-2119,47,Male,High,Widowed,Master's,Middle,Adani,Hotels,68.59,9,Mixed,3,4,0,Medium,Somewhat Sensitive,2,5,Unknown,Smartphone,PayPal,4/18/2024,FALSE,TRUE,Wants-based,Standard,5,0,Thursday,617.31,1,High Value
61-794-8438,45,Polygender,Middle,Divorced,Bachelor's,Middle,Rakhiv,Health Care,133.04,12,Online,1,3,2,High,Not Sensitive,2,6,Unknown,Desktop,Cash,7/7/2024,TRUE,TRUE,Impulsive,Standard,11,0,Sunday,1596.48,1,High Value
21-959-5766,24,Non-binary,High,Married,High School,Middle,Ma'an,Luxury Goods,196.63,9,Online,4,2,2,Medium,Somewhat Sensitive,1,6,Low,Tablet,Other,12/15/2024,TRUE,FALSE,Need-based,No Preference,7,0,Sunday,1769.67,1,High Value
42-518-2602,30,Male,Middle,Divorced,Bachelor's,High,Navoiy,Home Appliances,473.96,12,In-Store,2,1,1,Medium,Somewhat Sensitive,2,9,Unknown,Tablet,PayPal,7/28/2024,TRUE,FALSE,Impulsive,Express,14,0,Sunday,5687.52,2,Frequent Buyers
35-850-8676,24,Female,High,Married,High School,Middle,Sishilichengzi,Luxury Goods,472.52,8,Online,2,4,0,Low,Somewhat Sensitive,2,8,Medium,Tablet,Cash,1/24/2024,FALSE,TRUE,Planned,No Preference,14,0,Wednesday,3780.16,2,Frequent Buyers
07-958-2231,27,Female,Middle,Married,Bachelor's,Middle,Tigaherang,Baby Products,335.8,9,Mixed,3,5,1,Unknown,Somewhat Sensitive,2,7,Low,Smartphone,Debit Card,2/10/2024,TRUE,FALSE,Wants-based,Standard,5,0,Saturday,3022.2,2,Frequent Buyers
78-503-0416,25,Male,Middle,Single,High School,High,Villa Dolores,Luxury Goods,85.57,12,In-Store,2,1,1,Low,Very Sensitive,2,4,Medium,Tablet,Debit Card,8/31/2024,TRUE,TRUE,Planned,No Preference,9,0,Saturday,1026.84,1,High Value
46-167-7999,44,Bigender,Middle,Single,Master's,Middle,PoÃ¡,Beauty & Personal Care,108.5,11,Mixed,5,5,0,Unknown,Very Sensitive,1,2,Medium,Smartphone,PayPal,7/16/2024,FALSE,FALSE,Wants-based,No Preference,10,0,Tuesday,1193.5,1,High Value
93-989-8649,26,Male,Middle,Divorced,Bachelor's,Middle,Shibushi,Food & Beverages,172.5,8,Online,1,3,0,Medium,Somewhat Sensitive,0,8,Low,Desktop,Credit Card,7/19/2024,TRUE,FALSE,Impulsive,No Preference,7,0,Friday,1380,1,High Value
98-130-8811,18,Female,High,Single,High School,Middle,Tilburg,Electronics,212.8,6,Mixed,3,2,2,Unknown,Very Sensitive,1,7,High,Tablet,Credit Card,5/17/2024,TRUE,TRUE,Planned,Standard,1,0,Friday,1276.8,0,Low Value
18-614-2070,47,Female,Middle,Married,Bachelor's,High,Ugra,Baby Products,324.41,7,Mixed,4,4,1,Unknown,Not Sensitive,0,5,Medium,Tablet,Debit Card,4/29/2024,TRUE,TRUE,Need-based,No Preference,4,0,Monday,2270.87,2,Frequent Buyers
80-277-3242,36,Male,High,Widowed,High School,Middle,Montreuil,Travel & Leisure (Flights,342.39,8,In-Store,1,5,2,Low,Very Sensitive,2,3,High,Desktop,Other,1/4/2024,FALSE,FALSE,Need-based,Standard,9,0,Thursday,2739.12,2,Frequent Buyers
44-949-9040,23,Female,High,Divorced,Bachelor's,High,Garibaldi,Health Care,446.86,9,In-Store,2,1,2,Unknown,Very Sensitive,0,2,Medium,Desktop,PayPal,11/7/2024,FALSE,FALSE,Wants-based,No Preference,5,0,Thursday,4021.74,2,Frequent Buyers
04-545-9162,49,Male,High,Divorced,Master's,High,Tiang,Electronics,463.15,3,Mixed,1,1,1,Unknown,Somewhat Sensitive,1,9,High,Smartphone,Debit Card,4/25/2024,TRUE,TRUE,Need-based,Standard,9,0,Thursday,1389.45,0,Low Value
